timestamp,x,y,z,qx,qy,qz,qw,bag_id
1703165311.9501996,-0.919494092464447,-6.559128761291504,-0.8412487506866455,-0.0283285934952399,-0.0411239796387768,-0.7056167347900874,-0.7068318984549482,4
1703165312.002447,-0.9204675555229188,-6.537984848022461,-0.8411778211593628,-0.0249547533262116,-0.0406444589675399,-0.7061753840107909,-0.7064287757862612,4
1703165312.0493736,-0.9215102791786194,-6.519014358520508,-0.841360867023468,-0.0214866952387623,-0.0404193000189628,-0.7060482983170623,-0.7066826745840555,4
1703165312.099285,-0.92263263463974,-6.499007701873779,-0.8417161703109741,-0.0181103251338883,-0.0403766820837362,-0.7054935656186465,-0.7073334210527181,4
1703165312.15243,-0.9238849878311156,-6.479067802429199,-0.8422439098358154,-0.0152724340050536,-0.0405367657701406,-0.7045045160404773,-0.7083762490788569,4
1703165312.2017665,-0.9251680374145508,-6.45918607711792,-0.8429616689682007,-0.0127319777522129,-0.0406814109431028,-0.7032218323047069,-0.709691464029409,4
1703165312.2512927,-0.9265305995941162,-6.43827486038208,-0.8438871502876282,-0.0104055125635975,-0.0408478117229052,-0.7017376458552401,-0.7111873578567638,4
1703165312.2998562,-0.927829921245575,-6.421156883239746,-0.844996452331543,-0.0081321870377578,-0.0410362221047173,-0.7002822052800854,-0.712639269881625,4
1703165312.35433,-0.9291702508926392,-6.397212505340576,-0.846413254737854,-0.0062058858430706,-0.0412939472073087,-0.6986353743353992,-0.7142582940590744,4
1703165312.4018333,-0.9303721785545348,-6.37986421585083,-0.8477640748023987,-0.0043336946699636,-0.0415453357960915,-0.6968214778077724,-0.7160272566249762,4
1703165312.4486022,-0.9315144419670104,-6.3596391677856445,-0.8492149114608765,-0.0029310445654355,-0.0418858227449071,-0.695150197789849,-0.7176372268378164,4
1703165312.4992535,-0.9326828718185424,-6.339940547943115,-0.8506757020950317,-0.0019043217730757,-0.0422431069742299,-0.6935507367923701,-0.7191656756036878,4
1703165312.5511663,-0.9338179230690002,-6.320544242858887,-0.852182924747467,-0.0012096698027729,-0.0426358543866303,-0.6920862090946261,-0.7205535370815412,4
1703165312.6047618,-0.934834897518158,-6.297309875488281,-0.8537649512290955,-0.0008489207914925,-0.0432389150623924,-0.6907022376094307,-0.7218449241485615,4
1703165312.6519382,-0.9357967972755432,-6.280251502990723,-0.8550593256950378,-0.0011446938153498,-0.0439036975699942,-0.6895869539858748,-0.722869966113017,4
1703165312.6997602,-0.9366804361343384,-6.261559009552002,-0.8563807010650635,-0.0019468634846668,-0.044817243249857,-0.6886929871065929,-0.7236640062489315,4
1703165312.7493742,-0.9375298023223876,-6.243357658386231,-0.8576256036758423,-0.0029928918024461,-0.0456027175848794,-0.6880409476805012,-0.724231378126114,4
1703165312.799436,-0.9381781816482544,-6.222095012664795,-0.8589456081390381,-0.0040784851248154,-0.0461136663546237,-0.6875900387401264,-0.7246218561151548,4
1703165312.8519409,-0.9388213753700256,-6.201510906219482,-0.8602928519248962,-0.0053284575742504,-0.0465842403196839,-0.6871668824379893,-0.7249849596882488,4
1703165312.9001293,-0.9394922852516174,-6.183194160461426,-0.8615725040435791,-0.0064339135974158,-0.0468905950161642,-0.6867923185134094,-0.7253110974511743,4
1703165312.9511104,-0.9401078224182128,-6.164144039154053,-0.8628644347190857,-0.0075372576444335,-0.0472661948852991,-0.6864414146592492,-0.7256082144028381,4
1703165312.9984016,-0.9406219720840454,-6.145977973937988,-0.8641384840011597,-0.0087808066555109,-0.0475837836369792,-0.6861289169305244,-0.725868989777779,4
1703165313.0500178,-0.9410690069198608,-6.1278181076049805,-0.8653169274330139,-0.0103416562446301,-0.0480286417186297,-0.6857027154888562,-0.7262217882244998,4
1703165313.1000535,-0.9415357708930968,-6.110403060913086,-0.8663692474365234,-0.0120832120938778,-0.0485595580746517,-0.6852020121211013,-0.7266320718838958,4
1703165313.149531,-0.9420217871665956,-6.09511137008667,-0.8672011494636536,-0.0138743225211857,-0.0492528752682394,-0.6848087651975537,-0.7269240762012157,4
1703165313.199847,-0.9423949122428894,-6.078841209411621,-0.8678887486457825,-0.0156897947167791,-0.0502149254037016,-0.6844757309094668,-0.7271349705552588,4
1703165313.2496474,-0.9427610039711,-6.065263271331787,-0.8683879971504211,-0.0175802742275247,-0.0513561493635712,-0.6845509347524218,-0.726941192676696,4
1703165313.2987137,-0.9430748820304872,-6.0527424812316895,-0.8687229752540588,-0.0196629638579318,-0.052793611049327,-0.6852634721895031,-0.7261130601824208,4
1703165313.3617282,-0.9432644248008728,-6.038638591766357,-0.868833601474762,-0.0215997822895678,-0.054345560601091,-0.6863945204240356,-0.7248741765160726,4
1703165313.4057608,-0.9436148405075072,-6.029266357421875,-0.8689666390419006,-0.0234376666210477,-0.0560781875898634,-0.6877024393360187,-0.723444032107036,4
1703165313.4515312,-0.94384503364563,-6.01934289932251,-0.8689748644828796,-0.0251305212388638,-0.0578509944177125,-0.689149141533115,-0.7218692264332337,4
1703165313.4995787,-0.9440290331840516,-6.010159969329834,-0.8688739538192749,-0.02666419261035,-0.0596101978405068,-0.6906708513651496,-0.7202148430991916,4
1703165313.5510538,-0.9440704584121704,-5.998993873596191,-0.8685008883476257,-0.0280050803969859,-0.061245682972732,-0.6921353533863162,-0.7186190467709309,4
1703165313.6043537,-0.9440723061561584,-5.988241195678711,-0.8680117726325989,-0.0292048679357006,-0.0628238976092179,-0.6934321154938473,-0.7171834735824387,4
1703165313.65036,-0.9442431330680848,-5.981904983520508,-0.8677917122840881,-0.0302692061205643,-0.0642852696180813,-0.6945180554990588,-0.7159579944778658,4
1703165313.6988978,-0.9440585374832152,-5.972719669342041,-0.8673058748245239,-0.0311110900486085,-0.065627843753856,-0.695184027461412,-0.7151533081533901,4
1703165313.7522893,-0.9432237148284912,-5.961771011352539,-0.8667620420455933,-0.0316623191829441,-0.0668941999183786,-0.6945106406199487,-0.7156658673060396,4
1703165313.8015697,-0.9422265291213988,-5.952091217041016,-0.8663582801818848,-0.0318501994615131,-0.0678373250528283,-0.6920814660297939,-0.7179184539360928,4
1703165313.8518467,-0.941052258014679,-5.942403793334961,-0.8659530282020569,-0.0322152644422643,-0.0685169748628044,-0.6888802224796485,-0.7209102856590095,4
1703165313.8992858,-0.93996661901474,-5.933159351348877,-0.8656126260757446,-0.0328929392707406,-0.0690228171824913,-0.6855281336380082,-0.7240200848354366,4
1703165313.9516609,-0.9388936758041382,-5.923144817352295,-0.8652343153953552,-0.0336095708401521,-0.0691093126789715,-0.6825797492616912,-0.7267593725208007,4
1703165313.9993422,-0.937979817390442,-5.912765502929688,-0.8648709058761597,-0.0347049055547461,-0.0691289742318077,-0.6801708147139963,-0.7289611905056348,4
1703165314.048057,-0.9372971653938292,-5.902960300445557,-0.8646136522293091,-0.0355562924412605,-0.0688774055306251,-0.6785375153241091,-0.7304645736604792,4
1703165314.099501,-0.9364831447601318,-5.891088962554932,-0.8642463088035583,-0.0363780391983463,-0.0685135859060609,-0.6771146034725833,-0.7317775212279636,4
1703165314.149634,-0.9359008073806764,-5.880663871765137,-0.8640382885932922,-0.0372738319394768,-0.0679998499911624,-0.675879390232108,-0.7329213680287954,4
1703165314.2010076,-0.9350723624229432,-5.86716890335083,-0.8636850714683533,-0.038259456101321,-0.0671831811741489,-0.6748235682723535,-0.7339181057109307,4
1703165314.2522702,-0.9343846440315248,-5.855307579040527,-0.8635594844818115,-0.0396609528227135,-0.0663067331457661,-0.6739740556070307,-0.7347036125740376,4
1703165314.299009,-0.9336366653442384,-5.842237949371338,-0.8634228110313416,-0.041404017942517,-0.0652620122018906,-0.6733813472202803,-0.7352442711625683,4
1703165314.3498852,-0.9328773021697998,-5.828711032867432,-0.8632009625434875,-0.0432670940013579,-0.0640419281869674,-0.6730687186579292,-0.7355304820161747,4
1703165314.4030657,-0.931999921798706,-5.8133931159973145,-0.8628377318382263,-0.0454231928214995,-0.0628228980940772,-0.6730074235575686,-0.7355617070412008,4
1703165314.4520743,-0.9313598275184632,-5.800291061401367,-0.8625854253768921,-0.0475879663496407,-0.0615599436057152,-0.673151254691439,-0.7353999912355915,4
1703165314.4986782,-0.9307494163513184,-5.786537170410156,-0.8622298240661621,-0.0496079415184976,-0.060291001495955,-0.6734598038922958,-0.7350890693094698,4
